회원코드,프로그램,상태,프로그램가격,최종결제금액,결제시각,결제유형,채널,보조식품가격,보조식품(추가구매)
9GB2TICJ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-22 오후 1:15:21.344001,Recurring,naver,0,구매안함
1PEJGVMY,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-15 오전 7:18:28.704000,Recurring,others,0,구매안함
HU99D9S5,체중감량 프로그램 (타입 A),completed,112500,129500,2017-07-18 오후 6:59:41.888000,Recurring,facebook,17000,식이요법보조제A
3CS7Y6LF,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-03 오후 9:14:55.352000,Recurring,facebook,0,구매안함
9P1BP1CZ,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-05-01 오후 9:13:34.160000,Recurring,facebook,0,구매안함
D86QIIFX,체중감량 프로그램 (타입 A),completed,112500,145500,2017-08-17 오후 5:53:03.040000,Recurring,facebook,33000,식이요법보조제B
6GKYXX0W,체중감량 프로그램 (타입 A),cancelled,112500,145500,2017-06-13 오전 10:40:19.344000,Recurring,facebook,0,구매안함
JG77P8EK,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-06-21 오후 11:33:31.080000,Recurring,facebook,0,구매안함
YT7Q313O,체중감량 프로그램 (타입B),cancelled,44780,77780,2017-04-10 오전 12:42:40.280000,Recurring,facebook,0,구매안함
00H9FF21,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-14 오전 8:43:41.816000,Recurring,email,0,구매안함
WB9DRCJX,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-28 오후 1:13:30.624000,Recurring,others,0,구매안함
D21KRL0I,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-03 오전 7:39:42.128000,Recurring,facebook,0,구매안함
P2RSSJ99,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-11 오전 10:03:47.800000,Recurring,naver,0,구매안함
TZ50TDK1,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-05 오후 7:28:56.584000,Recurring,facebook,17000,식이요법보조제A
DVEC9VQY,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-01 오전 12:28:52.376000,Recurring,naver,0,구매안함
MJH244OJ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-09 오후 6:15:20.352000,Recurring,naver,0,구매안함
OHQAZP2L,체중감량 프로그램 (타입 A),completed,112500,145500,2017-08-04 오후 12:35:56.400000,Recurring,facebook,33000,식이요법보조제B
RYEYTZ9N,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-18 오후 10:29:18.752000,Recurring,naver,0,구매안함
AVDY7MN0,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-15 오전 9:08:34.400000,Recurring,others,0,구매안함
1IJDYLOX,체중감량 프로그램 (타입B),cancelled,112500,145500,2017-04-10 오전 1:50:21.808000,Recurring,facebook,0,구매안함
OQFJR1PF,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-04 오전 2:54:13.376000,Recurring,facebook,0,구매안함
HHMRL7AX,체중감량 프로그램 (타입B),cancelled,112500,145500,2017-03-21 오후 10:39:06.080000,Recurring,facebook,0,구매안함
J4X1M4J0,체중감량 프로그램 (타입 A),completed,112500,145500,2017-08-29 오전 1:36:00.752000,Recurring,facebook,33000,식이요법보조제B
NK24O3EW,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-08 오전 10:35:06.840000,Recurring,facebook,0,구매안함
GX3IZ8CF,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-07-17 오전 11:45:40.888000,Recurring,facebook,0,구매안함
I1EPOZYW,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-17 오전 11:50:11.576000,Recurring,facebook,17000,식이요법보조제A
YUK42JRE,체중감량 프로그램 (타입B),cancelled,44780,61780,2017-04-25 오후 4:57:36.840000,Recurring,facebook,0,구매안함
OSHE6RXH,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-04-27 오후 4:30:29.424000,Recurring,facebook,0,구매안함
VD9Q2Q8X,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-14 오후 6:58:36.736000,Recurring,email,0,구매안함
HSD0YVBX,체중감량 프로그램 (타입B),completed,44780,44780,2017-04-12 오전 8:58:17.712000,Recurring,facebook,0,구매안함
WD40FVKV,체중감량 프로그램 (타입B),cancelled,44780,77780,2017-05-04 오전 10:47:20.392000,Recurring,facebook,0,구매안함
PKLAPNC5,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-06-02 오후 9:07:57.104001,Recurring,facebook,0,구매안함
HZXA64O3,체중감량 프로그램 (타입 A),refunded,112500,145500,2017-08-29 오전 5:19:30.256000,Recurring,facebook,33000,식이요법보조제B
FZRKAQEH,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-11 오전 12:18:52.312000,Recurring,facebook,17000,식이요법보조제A
K35ELFT0,체중감량 프로그램 (타입 A),completed,112500,145500,2017-08-29 오후 12:31:28.200000,Recurring,facebook,33000,식이요법보조제B
ZA4LS4C7,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-23 오전 3:31:53.872000,Recurring,others,0,구매안함
3J1IYJ9B,체중감량 프로그램 (타입 A),cancelled,112500,145500,2017-06-20 오전 1:38:45.632000,Recurring,facebook,0,구매안함
ZO2W4S3O,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-17 오후 1:01:52.664001,Recurring,facebook,0,구매안함
NKGBDLR8,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-17 오후 9:23:58.592000,Recurring,naver,0,구매안함
9IMXN3TF,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-01 오후 6:17:14.416000,Recurring,naver,0,구매안함
SIU4GT15,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-13 오후 5:27:31.720000,Recurring,naver,0,구매안함
XW03E7VF,체중감량 프로그램 (타입 A),refunded,112500,129500,2017-07-30 오후 8:53:23.984000,Recurring,facebook,17000,식이요법보조제A
H0MIYSRC,체중감량 프로그램 (타입 A),cancelled,118000,151000,2017-06-09 오후 2:46:19.656000,Recurring,facebook,0,구매안함
WUNYPM7O,체중감량 프로그램 (타입B),completed,112500,112500,2017-03-16 오후 10:19:36.680000,Recurring,facebook,0,구매안함
AMCJIYB7,체중감량 프로그램 (타입B),completed,112500,145500,2017-04-30 오후 3:46:20.624000,Recurring,facebook,33000,식이요법보조제B
0DFO8XCH,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-30 오후 11:27:58.312000,Recurring,facebook,17000,식이요법보조제A
5ZQWUQKV,체중감량 프로그램 (타입 A),completed,132000,132000,2017-08-26 오전 6:39:26.432000,Recurring,facebook,40000,단백질보충제B
PRW7WA9E,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-21 오후 11:07:25.392000,Recurring,others,0,구매안함
0O82YF59,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-08 오전 1:41:30.048000,Recurring,facebook,17000,식이요법보조제A
B2S5SXNT,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-26 오후 11:54:53.192000,Recurring,facebook,0,구매안함
QONAIYFJ,체중감량 프로그램 (타입B),completed,112500,112500,2017-03-22 오전 8:13:48.152000,Recurring,facebook,0,구매안함
DIB7X3OY,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-14 오후 6:41:21.240000,Recurring,naver,0,구매안함
RSE5MII6,체중감량 프로그램 (타입B),cancelled,112500,145500,2017-04-10 오전 1:50:27.808000,Recurring,facebook,0,구매안함
2FXP85DU,체중감량 프로그램 (타입 A),completed,112500,137500,2017-08-25 오후 5:51:59.904000,Recurring,email,25000,종합비타민A
JWSNBXK2,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-24 오후 12:34:08.616000,Recurring,others,0,구매안함
WBHCSP05,체중감량 프로그램 (타입 A),refunded,112500,145500,2017-07-23 오후 12:46:37.752000,Recurring,facebook,33000,식이요법보조제B
10VN276O,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-08 오후 1:03:37.096000,Recurring,facebook,0,구매안함
KYW6EQLC,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-17 오후 10:33:53.648000,Recurring,naver,0,구매안함
581VRWTM,체중감량 프로그램 (타입B),completed,112500,112500,2017-03-18 오후 5:16:16.632000,Recurring,facebook,0,구매안함
Y4RQUCBE,체중감량 프로그램 (타입 A),cancelled,112500,137500,2017-06-16 오후 6:11:42.952000,Recurring,naver,0,구매안함
4L33CIHF,체중감량 프로그램 (타입B),completed,112500,137500,2017-05-19 오후 8:02:09.888000,Recurring,email,25000,종합비타민A
FJ3EWNJ5,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-04-08 오후 4:50:46.648000,Recurring,facebook,0,구매안함
48UGZZ6H,체중감량 프로그램 (타입B),completed,112500,145500,2017-05-08 오후 10:32:10.328000,Recurring,facebook,33000,식이요법보조제B
32HSZXS2,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-16 오전 12:44:21.800000,Recurring,others,0,구매안함
37ETQH2I,체중감량 프로그램 (타입B),completed,44780,77780,2017-04-12 오후 3:55:16.784000,Recurring,facebook,33000,식이요법보조제B
JAY87AX1,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-29 오전 1:01:28.616000,Recurring,facebook,0,구매안함
9MY940PJ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-16 오전 8:24:06.240000,Recurring,facebook,0,구매안함
F9NR0EAV,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-03-28 오전 10:06:19.088000,Recurring,facebook,0,구매안함
29ZZRLVA,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-08-15 오후 7:21:07.880000,Recurring,naver,0,구매안함
AVQCLBPP,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-24 오후 9:00:07.184000,Recurring,facebook,17000,식이요법보조제A
MFJ17S3R,체중감량 프로그램 (타입 A),completed,112500,129500,2017-06-13 오전 11:15:31.880000,Recurring,facebook,17000,식이요법보조제A
0MCUDOY1,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-04-20 오후 3:03:19.912000,Recurring,facebook,0,구매안함
WXUCBLLO,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-09 오후 2:46:57.280000,Recurring,facebook,0,구매안함
2ZXM5LGZ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-30 오전 6:09:13.000000,Recurring,facebook,0,구매안함
3Q615IA4,체중감량 프로그램 (타입 A),cancelled,68900,68900,2017-06-10 오후 7:37:49.648000,Recurring,direct,0,구매안함
VQOZY23O,체중감량 프로그램 (타입B),completed,44780,44780,2017-05-16 오전 8:08:19.864000,Recurring,others,0,구매안함
CGGMTH2V,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-04 오전 9:43:35.008000,Recurring,others,0,구매안함
QHLHEWLK,체중감량 프로그램 (타입 A),completed,177000,194000,2017-06-03 오전 2:24:18.776000,Recurring,facebook,17000,식이요법보조제A
YRTL0EZL,체중감량 프로그램 (타입B),refunded,112500,112500,2017-04-07 오후 8:19:38.104000,Recurring,facebook,0,구매안함
ND7GRLFV,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-10 오후 1:15:00.432000,Recurring,naver,0,구매안함
MJ6OM2G1,체중감량 프로그램 (타입 A),cancelled,112500,145500,2017-08-16 오전 10:22:52.135999,Recurring,facebook,0,구매안함
0NUOPTNT,체중감량 프로그램 (타입B),completed,112500,129500,2017-04-30 오후 9:46:19.624000,Recurring,facebook,17000,식이요법보조제A
BO1J6988,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-24 오후 1:28:27.712000,Recurring,others,0,구매안함
YD1BT5YL,체중감량 프로그램 (타입 A),completed,112500,137500,2017-08-04 오후 7:14:18.928000,Recurring,facebook,25000,종합비타민A
M6VBX68C,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-16 오전 6:23:40.992000,Recurring,facebook,0,구매안함
Q7LF36I9,체중감량 프로그램 (타입B),completed,112500,129500,2017-03-24 오전 12:37:15.744000,Recurring,facebook,17000,식이요법보조제A
SBILJXGU,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-26 오후 4:32:14.008000,Recurring,naver,0,구매안함
6EDI8H13,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-15 오후 10:41:11.776000,Recurring,others,0,구매안함
5MY98WY5,체중감량 프로그램 (타입 A),completed,112500,137500,2017-06-30 오전 12:25:22.888000,Recurring,google,25000,종합비타민A
XECSX10G,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-04-28 오전 9:46:21.096000,Recurring,direct,0,구매안함
VCV2N17B,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-11 오전 10:11:30.800000,Recurring,naver,0,구매안함
THV2YM7Y,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-20 오전 7:12:29.816000,Recurring,naver,0,구매안함
FT18XU8E,체중감량 프로그램 (타입 A),completed,112500,145500,2017-06-16 오후 10:58:13.752000,Recurring,facebook,33000,식이요법보조제B
ODVHBLPY,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-15 오후 11:16:43.424000,Recurring,others,0,구매안함
M1SH9XHQ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-17 오전 8:49:26.024000,Recurring,facebook,0,구매안함
TB6A3M6J,체중감량 프로그램 (타입 A),completed,112500,145500,2017-05-28 오후 10:20:11.615999,Recurring,facebook,33000,식이요법보조제B
AGRQIWSV,체중감량 프로그램 (타입 A),completed,112500,145500,2017-06-07 오전 3:04:53.160000,Recurring,facebook,33000,식이요법보조제B
90QWW4BS,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-03 오후 8:39:57.088000,Recurring,facebook,17000,식이요법보조제A
LQ5MPP9E,체중감량 프로그램 (타입B),completed,44780,61780,2017-03-13 오후 8:44:09.792000,Recurring,facebook,17000,식이요법보조제A
LHYEI1EU,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-25 오전 6:20:31.056000,Recurring,facebook,0,구매안함
8BA81BW1,체중감량 프로그램 (타입B),completed,44780,61780,2017-03-21 오후 4:05:32.120000,Recurring,facebook,17000,식이요법보조제A
7X6ZBCVN,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-09 오후 2:59:06.104000,Recurring,facebook,0,구매안함
8DNJAHP1,체중감량 프로그램 (타입 A),cancelled,112500,145500,2017-08-27 오전 2:48:56.240000,Recurring,facebook,0,구매안함
7ZKFN23Z,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-01 오전 9:26:34.320000,Recurring,facebook,0,구매안함
MFYP9SZG,체중감량 프로그램 (타입 A),completed,112500,145500,2017-07-01 오후 6:27:02.760000,Recurring,facebook,33000,식이요법보조제B
LG7WFYVQ,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-06 오후 10:04:26.336000,Recurring,naver,0,구매안함
8YCI0UBO,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-23 오후 1:55:23.296000,Recurring,naver,0,구매안함
NGUQ0UM2,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-03 오후 6:41:42.424000,Recurring,facebook,17000,식이요법보조제A
MZNWYWL0,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-07-23 오전 8:37:31.576000,Recurring,facebook,0,구매안함
61A3SOH6,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-16 오후 10:47:07.168000,Recurring,naver,0,구매안함
3QQRP6PK,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-10 오전 8:18:59.752000,Recurring,facebook,0,구매안함
2615VT6F,체중감량 프로그램 (타입 A),completed,112500,129500,2017-06-28 오후 12:33:21.352000,Recurring,facebook,17000,식이요법보조제A
JX2RNHGG,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-25 오전 2:53:12.216000,Recurring,others,0,구매안함
YQLRJLOK,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-22 오후 7:28:23.776000,Recurring,others,0,구매안함
YUI5MT5J,체중감량 프로그램 (타입 A),completed,112500,145500,2017-08-16 오전 4:19:50.928000,Recurring,facebook,33000,식이요법보조제B
B2TMX7Y7,체중감량 프로그램 (타입 A),cancelled,112500,145500,2017-05-30 오전 11:29:56.800000,Recurring,facebook,0,구매안함
D2TL4HV5,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-06 오후 9:48:41.824000,Recurring,naver,0,구매안함
7M44OZKG,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-10 오후 8:49:50.216000,Recurring,others,0,구매안함
KVF8L5YZ,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-13 오전 11:42:10.080000,Recurring,others,0,구매안함
481WYC3F,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-05-09 오전 11:07:35.816000,Recurring,facebook,0,구매안함
BL1619A2,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-08-05 오후 11:45:46.144001,Recurring,facebook,0,구매안함
TDGEJ56X,체중감량 프로그램 (타입 A),completed,112500,129500,2017-07-25 오후 11:03:55.016000,Recurring,facebook,17000,식이요법보조제A
GKHDW6IJ,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-04 오전 10:07:26.912000,Recurring,others,0,구매안함
UNZBJXNX,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-29 오전 12:40:41.776000,Recurring,naver,0,구매안함
